+-------------+---------------+----------+----+------+
| first_name  |   last_name   |  salary  | HR | year |
| Steve       | Avery         | 560000   | 0  | 1993 |
| Steve       | Avery         | 2800000  | 0  | 1994 |
| Steve       | Avery         | 4000000  | 2  | 1995 |
| Steve       | Avery         | 4200000  | 2  | 1996 |
| Steve       | Avery         | 4850000  | 0  | 1997 |
| Steve       | Avery         | 3900000  | 0  | 1998 |
| Steve       | Avery         | 750000   | 0  | 1999 |
| Benny       | Ayala         | 303333   | 2  | 1985 |
| Bobby       | Ayala         | 112000   | 0  | 1993 |
| Bobby       | Ayala         | 180000   | 0  | 1994 |
| Bobby       | Ayala         | 250000   | 0  | 1995 |
| Bobby       | Ayala         | 325000   | 0  | 1996 |
| Bobby       | Ayala         | 900000   | 0  | 1997 |
| Bobby       | Ayala         | 1500000  | 0  | 1998 |
| Bobby       | Ayala         | 1800000  | 0  | 1999 |
| Bobby       | Ayala         | 1800000  | 0  | 1999 |
| Manny       | Aybar         | 175000   | 1  | 1998 |
| Manny       | Aybar         | 210000   | 0  | 1999 |
| Manny       | Aybar         | 270000   | 0  | 2000 |
| Manny       | Aybar         | 270000   | 0  | 2000 |
| Manny       | Aybar         | 270000   | 0  | 2000 |
| Manny       | Aybar         | 665000   | 0  | 2001 |
| Bob         | Ayrault       | 125000   | 0  | 1993 |
| Bob         | Ayrault       | 125000   | 0  | 1993 |
| Oscar       | Azocar        | 120000   | 0  | 1992 |
| Wally       | Backman       | 200000   | 1  | 1985 |
| Wally       | Backman       | 325000   | 1  | 1986 |
| Wally       | Backman       | 550000   | 1  | 1987 |
| Wally       | Backman       | 650000   | 0  | 1988 |
| Wally       | Backman       | 750000   | 1  | 1989 |
| Wally       | Backman       | 400000   | 2  | 1990 |
| Wally       | Backman       | 650000   | 0  | 1991 |
| Wally       | Backman       | 650000   | 0  | 1992 |
| Carlos      | Baerga        | 100000   | 7  | 1990 |
| Carlos      | Baerga        | 205000   | 11 | 1991 |
| Carlos      | Baerga        | 525000   | 20 | 1992 |
| Carlos      | Baerga        | 1383333  | 21 | 1993 |
| Carlos      | Baerga        | 2358333  | 19 | 1994 |
| Carlos      | Baerga        | 3633333  | 15 | 1995 |
| Carlos      | Baerga        | 4750000  | 10 | 1996 |
| Carlos      | Baerga        | 4750000  | 2  | 1996 |
| Carlos      | Baerga        | 4750000  | 9  | 1997 |
| Carlos      | Baerga        | 4749999  | 7  | 1998 |
| Carlos      | Baerga        | 500000   | 2  | 1999 |
| Carlos      | Baerga        | 500000   | 1  | 1999 |
| Jeff        | Bagwell       | 350000   | 18 | 1992 |
| Jeff        | Bagwell       | 655000   | 20 | 1993 |
| Jeff        | Bagwell       | 2525000  | 39 | 1994 |
| Jeff        | Bagwell       | 6875000  | 21 | 1995 |
| Jeff        | Bagwell       | 4875000  | 31 | 1996 |
| Jeff        | Bagwell       | 8040000  | 43 | 1997 |
| Jeff        | Bagwell       | 7945000  | 34 | 1998 |
| Jeff        | Bagwell       | 6500000  | 42 | 1999 |
| Jeff        | Bagwell       | 6500000  | 47 | 2000 |
| Jeff        | Bagwell       | 6500000  | 39 | 2001 |
| Cory        | Bailey        | 125000   | 0  | 1996 |
| Cory        | Bailey        | 181000   | 0  | 1997 |
| Mark        | Bailey        | 100000   | 0  | 1988 |
| Roger       | Bailey        | 109000   | 0  | 1995 |
| Roger       | Bailey        | 150000   | 1  | 1996 |
| Roger       | Bailey        | 200000   | 0  | 1997 |
| Scott       | Bailes        | 60000    | 0  | 1986 |
| Scott       | Bailes        | 80000    | 0  | 1987 |
| Scott       | Bailes        | 150000   | 0  | 1988 |
| Scott       | Bailes        | 300000   | 0  | 1989 |
| Scott       | Bailes        | 425000   | 0  | 1990 |
| Scott       | Bailes        | 425000   | 0  | 1991 |
| Scott       | Bailes        | 600000   | 0  | 1992 |
| Scott       | Bailes        | 150000   | 0  | 1997 |
| Scott       | Bailes        | 210000   | 0  | 1998 |
| Bob         | Bailor        | 330000   | 0  | 1985 |
| Harold      | Baines        | 675000   | 22 | 1985 |
| Harold      | Baines        | 775000   | 21 | 1986 |
| Harold      | Baines        | 950000   | 20 | 1987 |
| Harold      | Baines        | 1000000  | 13 | 1988 |
| Harold      | Baines        | 1204281  | 13 | 1989 |
| Harold      | Baines        | 1204281  | 3  | 1989 |
| Harold      | Baines        | 1143539  | 13 | 1990 |
| Harold      | Baines        | 1143539  | 3  | 1990 |
| Harold      | Baines        | 1358333  | 20 | 1991 |
| Harold      | Baines        | 1583333  | 16 | 1992 |
| Harold      | Baines        | 1200000  | 20 | 1993 |
| Harold      | Baines        | 1925000  | 16 | 1994 |
| Harold      | Baines        | 1919445  | 24 | 1995 |
| Harold      | Baines        | 1875000  | 22 | 1996 |
| Harold      | Baines        | 1925000  | 12 | 1997 |
| Harold      | Baines        | 1925000  | 4  | 1997 |
| Harold      | Baines        | 1275000  | 9  | 1998 |
| Harold      | Baines        | 1730000  | 24 | 1999 |
| Harold      | Baines        | 1730000  | 1  | 1999 |
| Harold      | Baines        | 2000000  | 10 | 2000 |
| Harold      | Baines        | 2000000  | 1  | 2000 |
| Harold      | Baines        | 1000000  | 0  | 2001 |
| Doug        | Bair          | 96000    | 0  | 1986 |
| Doug        | Bair          | 150000   | 0  | 1989 |
| Doug        | Bair          | 325000   | 0  | 1990 |
| Doug        | Baker         | 115000   | 0  | 1990 |
| Dusty       | Baker         | 575000   | 14 | 1985 |
| Dusty       | Baker         | 475000   | 4  | 1986 |
| Paul        | Bako          | 170000   | 3  | 1998 |
| Paul        | Bako          | 230000   | 2  | 1999 |
| Paul        | Bako          | 275000   | 2  | 2000 |
| Paul        | Bako          | 275000   | 0  | 2000 |
| Paul        | Bako          | 275000   | 0  | 2000 |
| Paul        | Bako          | 450000   | 2  | 2001 |
| Steve       | Balboni       | 205000   | 36 | 1985 |
| Steve       | Balboni       | 525000   | 29 | 1986 |
| Steve       | Balboni       | 625000   | 24 | 1987 |
| Steve       | Balboni       | 350000   | 21 | 1988 |
| Steve       | Balboni       | 350000   | 2  | 1988 |
| Steve       | Balboni       | 800000   | 17 | 1989 |
| Steve       | Balboni       | 900000   | 17 | 1990 |
| James       | Baldwin       | 109000   | 0  | 1995 |
| James       | Baldwin       | 115000   | 0  | 1996 |
| James       | Baldwin       | 250000   | 0  | 1997 |
| James       | Baldwin       | 300000   | 0  | 1998 |
| James       | Baldwin       | 1900000  | 0  | 1999 |
| James       | Baldwin       | 3300000  | 0  | 2000 |
| James       | Baldwin       | 5950000  | 0  | 2001 |
| James       | Baldwin       | 5950000  | 0  | 2001 |
| Jeff        | Ballard       | 97000    | 0  | 1989 |
| Jeff        | Ballard       | 200000   | 0  | 1990 |
| Jeff        | Ballard       | 465000   | 0  | 1991 |
| Jeff        | Ballard       | 175000   | 0  | 1994 |
| Jay         | Baller        | 75000    | 0  | 1987 |
| Chris       | Bando         | 225000   | 0  | 1985 |
| Chris       | Bando         | 225000   | 2  | 1986 |
| Chris       | Bando         | 305000   | 5  | 1987 |
| Chris       | Bando         | 325000   | 1  | 1988 |
| Chris       | Bando         | 325000   | 0  | 1988 |
| Scott       | Bankhead      | 60000    | 0  | 1986 |
| Scott       | Bankhead      | 75000    | 0  | 1987 |
| Scott       | Bankhead      | 112500   | 0  | 1988 |
| Scott       | Bankhead      | 245000   | 0  | 1989 |
| Scott       | Bankhead      | 755000   | 0  | 1990 |
| Scott       | Bankhead      | 755000   | 0  | 1991 |
| Scott       | Bankhead      | 800000   | 0  | 1992 |
| Scott       | Bankhead      | 1150000  | 0  | 1993 |
| Scott       | Bankhead      | 1450000  | 0  | 1994 |
| Scott       | Bankhead      | 500000   | 0  | 1995 |
| Brian       | Banks         | 150000   | 1  | 1997 |
| Brian       | Banks         | 203000   | 5  | 1999 |
| Willie      | Banks         | 110000   | 0  | 1992 |
| Willie      | Banks         | 126000   | 0  | 1993 |
| Willie      | Banks         | 190000   | 0  | 1994 |
| Willie      | Banks         | 240000   | 0  | 1995 |
| Willie      | Banks         | 240000   | 0  | 1995 |
| Willie      | Banks         | 240000   | 0  | 1995 |
| Willie      | Banks         | 342500   | 0  | 1998 |
| Willie      | Banks         | 342500   | 0  | 1998 |
| Alan        | Bannister     | 350000   | 1  | 1985 |
| Floyd       | Bannister     | 811250   | 0  | 1985 |
| Floyd       | Bannister     | 930000   | 0  | 1986 |
| Floyd       | Bannister     | 930000   | 0  | 1987 |
| Floyd       | Bannister     | 900000   | 0  | 1988 |
| Floyd       | Bannister     | 900000   | 0  | 1989 |
| Floyd       | Bannister     | 250000   | 0  | 1991 |
| Floyd       | Bannister     | 225000   | 0  | 1992 |
| Travis      | Baptist       | 170000   | 0  | 1998 |
| Rod         | Barajas       | 208000   | 3  | 2001 |
| Bret        | Barberie      | 129000   | 1  | 1992 |
| Bret        | Barberie      | 190000   | 5  | 1993 |
| Bret        | Barberie      | 302500   | 5  | 1994 |
| Bret        | Barberie      | 958750   | 2  | 1995 |
| Brian       | Barber        | 175000   | 0  | 1998 |
| Brian       | Barber        | 210000   | 0  | 1999 |
| Jesse       | Barfield      | 325000   | 27 | 1985 |
| Jesse       | Barfield      | 725000   | 40 | 1986 |
| Jesse       | Barfield      | 1525000  | 28 | 1987 |
| Jesse       | Barfield      | 1400000  | 18 | 1988 |
| Jesse       | Barfield      | 1300000  | 18 | 1989 |
| Jesse       | Barfield      | 1300000  | 5  | 1989 |
| Jesse       | Barfield      | 1233333  | 25 | 1990 |
| Jesse       | Barfield      | 1333333  | 17 | 1991 |
| Jesse       | Barfield      | 2166667  | 2  | 1992 |
| John        | Barfield      | 100000   | 0  | 1990 |
| John        | Barfield      | 110000   | 0  | 1991 |
| Glen        | Barker        | 200000   | 1  | 1999 |
| Glen        | Barker        | 255000   | 2  | 2000 |
| Glen        | Barker        | 270000   | 0  | 2001 |
| Kevin       | Barker        | 200000   | 3  | 1999 |
| Kevin       | Barker        | 205000   | 2  | 2000 |
| Len         | Barker        | 870000   | 0  | 1985 |
| Len         | Barker        | 890000   | 0  | 1987 |
| Len         | Barker        | 72500    | 0  | 1987 |
| Brian       | Barnes        | 103500   | 0  | 1991 |
| Brian       | Barnes        | 182500   | 0  | 1993 |
| John        | Barnes        | 200000   | 0  | 2001 |
| Skeeter     | Barnes        | 150000   | 3  | 1992 |
| Skeeter     | Barnes        | 265000   | 2  | 1993 |
| Marty       | Barrett       | 272500   | 5  | 1985 |
| Marty       | Barrett       | 435000   | 4  | 1986 |
| Marty       | Barrett       | 575000   | 3  | 1987 |
| Marty       | Barrett       | 675000   | 1  | 1988 |
| Marty       | Barrett       | 775000   | 1  | 1989 |
| Marty       | Barrett       | 1000000  | 0  | 1990 |
| Michael     | Barrett       | 200500   | 8  | 1999 |
| Michael     | Barrett       | 265000   | 1  | 2000 |
| Michael     | Barrett       | 285000   | 6  | 2001 |
| Tony        | Barron        | 150000   | 4  | 1997 |
| Jeff        | Barry         | 109000   | 0  | 1995 |
| Jeff        | Barry         | 202000   | 5  | 1999 |
| Kimera      | Bartee        | 109000   | 1  | 1996 |
| Kimera      | Bartee        | 190000   | 3  | 1998 |
| Kimera      | Bartee        | 240000   | 0  | 1999 |
| Kimera      | Bartee        | 270000   | 0  | 2001 |
| Shawn       | Barton        | 109000   | 0  | 1995 |
| Kevin       | Bass          | 155000   | 16 | 1985 |
| Kevin       | Bass          | 310000   | 20 | 1986 |
| Kevin       | Bass          | 630000   | 19 | 1987 |
| Kevin       | Bass          | 880000   | 14 | 1988 |
| Kevin       | Bass          | 940000   | 5  | 1989 |
| Kevin       | Bass          | 1250000  | 7  | 1990 |
| Kevin       | Bass          | 1333333  | 10 | 1991 |
| Kevin       | Bass          | 2000000  | 7  | 1992 |
| Kevin       | Bass          | 2000000  | 2  | 1992 |
| Kevin       | Bass          | 650000   | 3  | 1993 |
| Kevin       | Bass          | 400000   | 6  | 1994 |
| Kevin       | Bass          | 415000   | 5  | 1995 |
| Rich        | Batchelor     | 157500   | 0  | 1997 |
| Rich        | Batchelor     | 157500   | 0  | 1997 |
| Billy       | Bates         | 68000    | 0  | 1989 |
| Billy       | Bates         | 100000   | 0  | 1990 |
| Billy       | Bates         | 100000   | 0  | 1990 |
| Jason       | Bates         | 109000   | 8  | 1995 |
| Jason       | Bates         | 181500   | 1  | 1996 |
| Jason       | Bates         | 195000   | 3  | 1997 |
| Jason       | Bates         | 325000   | 0  | 1998 |
| Bill        | Bathe         | 75500    | 0  | 1989 |
| Bill        | Bathe         | 120000   | 3  | 1990 |
| Kim         | Batiste       | 100000   | 0  | 1991 |
| Kim         | Batiste       | 109000   | 1  | 1992 |
| Kim         | Batiste       | 122500   | 5  | 1993 |
| Kim         | Batiste       | 175000   | 1  | 1994 |
| Kim         | Batiste       | 150000   | 3  | 1996 |
| Miguel      | Batista       | 109000   | 0  | 1992 |
| Miguel      | Batista       | 120000   | 0  | 1996 |
| Miguel      | Batista       | 153000   | 0  | 1997 |
| Miguel      | Batista       | 173000   | 0  | 1998 |
| Miguel      | Batista       | 250000   | 1  | 1999 |
| Miguel      | Batista       | 325000   | 0  | 2000 |
| Miguel      | Batista       | 325000   | 0  | 2000 |
| Miguel      | Batista       | 400000   | 0  | 2001 |
| Tony        | Batista       | 109000   | 6  | 1996 |
| Tony        | Batista       | 162500   | 4  | 1997 |
| Tony        | Batista       | 210000   | 18 | 1998 |
| Tony        | Batista       | 375000   | 26 | 1999 |
| Tony        | Batista       | 375000   | 5  | 1999 |
| Tony        | Batista       | 3300000  | 13 | 2001 |
| Tony        | Batista       | 3300000  | 12 | 2001 |
| Allen       | Battle        | 109000   | 0  | 1995 |
| Allen       | Battle        | 117000   | 1  | 1996 |
| Danny       | Bautista      | 125000   | 4  | 1994 |
| Danny       | Bautista      | 145000   | 7  | 1995 |
| Danny       | Bautista      | 185000   | 2  | 1996 |
| Danny       | Bautista      | 185000   | 0  | 1996 |
| Danny       | Bautista      | 200000   | 3  | 1997 |
| Danny       | Bautista      | 345000   | 3  | 1998 |
| Danny       | Bautista      | 325000   | 5  | 1999 |
| Danny       | Bautista      | 500000   | 7  | 2000 |
| Danny       | Bautista      | 500000   | 4  | 2000 |
| Danny       | Bautista      | 675000   | 5  | 2001 |
| Jose        | Bautista      | 62500    | 0  | 1988 |
| Jose        | Bautista      | 120000   | 0  | 1990 |
| Jose        | Bautista      | 138000   | 0  | 1991 |
| Jose        | Bautista      | 155000   | 0  | 1993 |
| Jose        | Bautista      | 710000   | 0  | 1994 |
| Jose        | Bautista      | 760000   | 0  | 1995 |
| Jose        | Bautista      | 790000   | 0  | 1996 |
| Jose        | Bautista      | 150000   | 0  | 1997 |
| Jose        | Bautista      | 150000   | 0  | 1997 |
| Don         | Baylor        | 810000   | 23 | 1985 |
| Don         | Baylor        | 660696   | 31 | 1986 |
| Don         | Baylor        | 731123   | 16 | 1987 |
| Don         | Baylor        | 731123   | 0  | 1987 |
| Don         | Baylor        | 495000   | 7  | 1988 |
| Trey        | Beamon        | 187500   | 0  | 1998 |
| Bill        | Bean          | 145000   | 0  | 1994 |
| Billy       | Beane         | 65000    | 3  | 1986 |
| Billy       | Beane         | 70500    | 0  | 1989 |
| Dave        | Beard         | 90000    | 0  | 1989 |
| Kevin       | Bearse        | 100000   | 0  | 1990 |
| Jim         | Beattie       | 470000   | 0  | 1985 |
| Jim         | Beattie       | 575000   | 0  | 1986 |
| Rich        | Becker        | 109000   | 0  | 1993 |
| Rich        | Becker        | 109000   | 1  | 1994 |
| Rich        | Becker        | 120000   | 2  | 1995 |
| Rich        | Becker        | 152500   | 12 | 1996 |
| Rich        | Becker        | 260000   | 10 | 1997 |
| Rich        | Becker        | 1550000  | 3  | 1998 |
| Rich        | Becker        | 1550000  | 3  | 1998 |
| Rich        | Becker        | 475000   | 5  | 1999 |
| Rich        | Becker        | 475000   | 1  | 1999 |
| Rich        | Becker        | 500000   | 7  | 2000 |
| Rich        | Becker        | 500000   | 1  | 2000 |
| Rod         | Beck          | 120000   | 0  | 1992 |
| Rod         | Beck          | 250000   | 0  | 1993 |
| Rod         | Beck          | 750000   | 0  | 1994 |
| Rod         | Beck          | 2242500  | 0  | 1995 |
| Rod         | Beck          | 2954451  | 0  | 1996 |
| Rod         | Beck          | 3183380  | 0  | 1997 |
| Rod         | Beck          | 3600000  | 0  | 1998 |
| Rod         | Beck          | 5500000  | 0  | 1999 |
| Rod         | Beck          | 5500000  | 0  | 1999 |
| Rod         | Beck          | 3500000  | 0  | 2000 |
| Rod         | Beck          | 4500000  | 0  | 2001 |
| Joe         | Beckwith      | 358000   | 0  | 1985 |
| Joe         | Beckwith      | 200000   | 0  | 1986 |
| Steve       | Bedrosian     | 550000   | 0  | 1985 |
| Steve       | Bedrosian     | 650000   | 0  | 1986 |
| Steve       | Bedrosian     | 1050000  | 0  | 1987 |
| Steve       | Bedrosian     | 925000   | 0  | 1988 |
| Steve       | Bedrosian     | 1450000  | 0  | 1989 |
| Steve       | Bedrosian     | 1450000  | 0  | 1989 |
| Steve       | Bedrosian     | 1450000  | 0  | 1990 |
| Steve       | Bedrosian     | 1350000  | 0  | 1991 |
